Name,Website,Phone,Address,City,State,PostalCode,Rating,Reviews,Categories,Email,Source,Query,Apollo,Revenue,Employees,Keywords,LinkedIn,Facebook,Twitter,Hours,Description,SocialProfiles
Elite Painting Services,http://www.elitepaintingservices.net,,,Cherry Hill,New Jersey,,,,,,apollo,"painting company, painting service - New Jersey",https://app.apollo.io/#/organizations/5da3f5b97e5db600018e364e?overrideScoreId=score,,,project management+49,http://www.linkedin.com/company/elite-painting-services-l-l-c,https://www.facebook.com/Elite-Painting-Services-336806490501375,,,,
SKY EDIFICE,http://www.skyedifice.com,,,Cerritos,California,,,,,,apollo,"painting company, painting service - California",https://app.apollo.io/#/organizations/61616eed8bfbd30001b43792?overrideScoreId=score,,,construction company+18,http://www.linkedin.com/company/sky-edifice,,,,,
PERFECT TOUCH PAINTING COMPANY LLC,http://www.perfecttouchp.com,,,Washington,District of Columbia,,,,,,apollo,"painting company, painting service - District of Columbia",https://app.apollo.io/#/organizations/672664e63ca5f70001953294?overrideScoreId=score,,,,http://www.linkedin.com/company/perfect-touch-painting-company-llc,https://www.facebook.com/perfecttouchllc,,,,
Rainbow Painting Company,http://www.rainbowpaintingcompany.com,,,O'Fallon,Missouri,,,,,,apollo,"painting company, painting service - Missouri",https://app.apollo.io/#/organizations/5e5972b114af6900013741a9?overrideScoreId=score,,,paintingstaining+47,http://www.linkedin.com/company/rainbow-painting-company,,,,,
Reliable Painting,http://www.reliablepainting.com,,,San Diego,California,,,,,,apollo,"painting company, painting service - California",https://app.apollo.io/#/organizations/54a135b469702d4494c7c300?overrideScoreId=score,,,induastrial coatings+81,http://www.linkedin.com/company/reliable-painting,https://www.facebook.com/RELIABLEPAINTINGSD/,,,,
Penington Painting Company,http://www.teamppc.com,,,Chandler,Arizona,,,,,,apollo,"painting company, painting service - Arizona",https://app.apollo.io/#/organizations/66e5e8f4d82df900011d66ba?overrideScoreId=score,13.1M,,,http://www.linkedin.com/company/penington-painting-company,https://facebook.com/peningtonpainting,,,,
Premium Painting,http://www.premiumpainting-msp.com,,,Minneapolis,Minnesota,,,,,,apollo,"painting company, painting service - Minnesota",https://app.apollo.io/#/organizations/54a129de69702db64841c901?overrideScoreId=score,,,wallpaper removal+62,http://www.linkedin.com/company/premium-painting,,,,,
PPD Painting,http://www.ppdpainting.com,,,Bellwood,Illinois,,,,,,apollo,"painting company, painting service - Illinois",https://app.apollo.io/#/organizations/54a1b93d7468694f8fbf6e0b?overrideScoreId=score,2.6M,,,http://www.linkedin.com/company/precision-painting-&-decorating-llc-,https://www.facebook.com/PrecisionPaintingDecorating,https://twitter.com/PPDPainting1,,,
"Northwest Building Supply, Inc.",http://www.northwestok.com,,,Northwest Building Supply,Inc.,,,,,,apollo,"painting company, painting service - Inc.",https://app.apollo.io/#/organizations/64ab8a0e9dd2fa0001df6d3c?overrideScoreId=score,389K,,custom cabinets+56,http://www.linkedin.com/company/northwest-building-supply-inc.,https://facebook.com/NWBldgSupply,https://twitter.com/NWBldgSupply,,,
Mike's Quality Painting,http://www.mikesqualitypainting.com,,,Albuquerque,New Mexico,,,,,,apollo,"painting company, painting service - New Mexico",https://app.apollo.io/#/organizations/5500afb27369642da1440600?overrideScoreId=score,3.2M,,interior painting+51,http://www.linkedin.com/company/mike's-quality-painting,https://www.facebook.com/MikesQualityPainting/,https://twitter.com/MQPABQ,,,
Absolute Painting,http://www.absolutehousepainters.com,,,Lawrence,Kansas,,,,,,apollo,"painting company, painting service - Kansas",https://app.apollo.io/#/organizations/5e5768e4f5f6f300017589bf?overrideScoreId=score,1.8M,,historic exterior+113,http://www.linkedin.com/company/absolute-painting,https://facebook.com/pages/Absolute-Painting-LLC/247124858761131,https://twitter.com/painterabsolute,,,
Superior Painting Company,http://www.superiorpainters.com,,,Red Oak,Texas,,,,,,apollo,"painting company, painting service - Texas",https://app.apollo.io/#/organizations/55f9384ff3e5bb22820024bb?overrideScoreId=score,,,residential painters+52,http://www.linkedin.com/company/superior-painting-company,https://www.facebook.com/superiorpaintingcompany,https://twitter.com/gregpelt,,,
Mikes Painting Company,,,,Peabody,Massachusetts,,,,,,apollo,"painting company, painting service - Massachusetts",https://app.apollo.io/#/organizations/664a571139db1c000114a74a?overrideScoreId=score,,,,http://www.linkedin.com/company/mikes-painting-company,,,,,
Paint Kings,http://www.paintkings.com,,,Tucson,Arizona,,,,,,apollo,"painting company, painting service - Arizona",https://app.apollo.io/#/organizations/54a1b6c07468694f8f0c810a?overrideScoreId=score,18.9M,,painting contractor+45,http://www.linkedin.com/company/paint-kings,https://facebook.com/pages/The-Paint-Kings-Inc/233721226781289,https://twitter.com/paintkings,,,
FORJAK Industrial,http://www.forjakindustrial.com,,,Columbus,Ohio,,,,,,apollo,"painting company, painting service - Ohio",https://app.apollo.io/#/organizations/55923984736964199b7fdd00?overrideScoreId=score,,,commercial painting+89,http://www.linkedin.com/company/forjak-industrial,,,,,
River City Painting,http://www.paintwichita.com,,,Wichita,Kansas,,,,,,apollo,"painting company, painting service - Kansas",https://app.apollo.io/#/organizations/605e512808646700a454d6ed?overrideScoreId=score,9.6M,,interior painting+54,http://www.linkedin.com/company/river-city-painting,https://www.facebook.com/rivercitypaintinginc/,https://twitter.com/rcpwichita,,,
Two Dudes Painting Company,http://www.twodudes.com,,,Lancaster,Pennsylvania,,,,,,apollo,"painting company, painting service - Pennsylvania",https://app.apollo.io/#/organizations/54a1392669702de5b3a11500?overrideScoreId=score,42.3M,,stained finishes+55,http://www.linkedin.com/company/two-dudes-painting-company,https://www.facebook.com/twodudespaintingcompany,https://twitter.com/twodudespaint,,,
Dave's Painting Service,http://www.davespaintingservice.com,,,El Cajon,California,,,,,,apollo,"painting company, painting service - California",https://app.apollo.io/#/organizations/54a11db969702d9d7e592f01?overrideScoreId=score,19.4M,,,http://www.linkedin.com/company/dave's-painting-service,,https://twitter.com/davesptgservice,,,
LIME Painting,http://www.limepainting.com,,,Greenwood Village,Colorado,,,,,,apollo,"painting company, painting service - Colorado",https://app.apollo.io/#/organizations/5ed1e7983b3bf900017b9fe2?overrideScoreId=score,,,,http://www.linkedin.com/company/limepainting,https://facebook.com/getlimed,https://twitter.com/lime_painting,,,
AG Williams Painting Company,http://www.agwilliamspainting.com,,,,,,,,,,apollo,"painting company, painting service",https://app.apollo.io/#/organizations/54a26f6a74686930c279b422?overrideScoreId=score,30.6M,,interior painting+52,http://www.linkedin.com/company/ag-williams-painting-company,https://facebook.com/agwilliamspainting,,,,
Legacy Painting Contractors,http://www.legacypaintingcontractorsca.com,,,Pleasanton,California,,,,,,apollo,"painting company, painting service - California",https://app.apollo.io/#/organizations/5500b2d97369642daa6a2a00?overrideScoreId=score,8.9M,,painting contractors+5,http://www.linkedin.com/company/legacy-painting-contractors,https://facebook.com/LegacyPaintingContractors,https://twitter.com/legacypainting,,,
Kennedy Painting LLC,http://www.stlouishousepainting.com,,,St. Louis,Missouri,,,,,,apollo,"painting company, painting service - Missouri",https://app.apollo.io/#/organizations/54a1b4e474686954757caf09?overrideScoreId=score,15.2M,,,http://www.linkedin.com/company/kennedy-painting-llc,https://www.facebook.com/KennedyPaintingLLC,https://twitter.com/kennedypaintstl,,,
"MacFarland Painting, Inc.",http://www.macfarlandpainting.com,,,MacFarland Painting,Inc.,,,,,,apollo,"painting company, painting service - Inc.",https://app.apollo.io/#/organizations/604a9c8632877500013a26d2?overrideScoreId=score,,,residential painting+85,http://www.linkedin.com/company/macfarland-painting,https://www.facebook.com/MacFarland.Painting,,,,
E. Caligari & Son,http://www.ecaligariandson.com,,,Norfolk,Virginia,,,,,,apollo,"painting company, painting service - Virginia",https://app.apollo.io/#/organizations/5d32b11af65125072c9d5f01?overrideScoreId=score,18M,,,http://www.linkedin.com/company/e-caligari-son-inc,,,,,
Textbook Painting,http://www.textbookpainting.com,,,Lakewood,Ohio,,,,,,apollo,"painting company, painting service - Ohio",https://app.apollo.io/#/organizations/54a12b1c69702dcef9dd7702?overrideScoreId=score,,,exterior painting+59,http://www.linkedin.com/company/textbook-painting,https://facebook.com/TextbookPainting,https://twitter.com/TextbookPaint,,,
HARTMAN-WALSH PAINTING COMPANY,,,,Saint Louis,Missouri,,,,,,apollo,"painting company, painting service - Missouri",https://app.apollo.io/#/organizations/664184bac4411200019ab714?overrideScoreId=score,,,,http://www.linkedin.com/company/hartman-walsh-painting-company,,,,,
The Painting Company,http://www.thepaintingcompany.com,,,Plain City,Ohio,,,,,,apollo,"painting company, painting service - Ohio",https://app.apollo.io/#/organizations/5e57a7c30c206a00016cdc51?overrideScoreId=score,,,commercial painting+63,http://www.linkedin.com/company/thepaintingcompany,https://facebook.com/ThePaintingCompany.Asman/,,,,
Phoenix Painting Company,http://www.phoenixpaintingco.com,,,Fort Lauderdale,Florida,,,,,,apollo,"painting company, painting service - Florida",https://app.apollo.io/#/organizations/55920bd1736964185f563800?overrideScoreId=score,31.7M,,wallcovering+5,http://www.linkedin.com/company/phoenix-painting-company,,,,,
Performance Painting,http://www.performancepainting.com.au,,,Columbus,Ohio,,,,,,apollo,"painting company, painting service - Ohio",https://app.apollo.io/#/organizations/6615c83f1796580007a95776?overrideScoreId=score,54.7M,,,http://www.linkedin.com/company/performance-painting,,,,,
Mason Painting Company,http://www.masonpaintingco.com,,,Worcester,Massachusetts,,,,,,apollo,"painting company, painting service - Massachusetts",https://app.apollo.io/#/organizations/60499efde8614700012d037e?overrideScoreId=score,,,,http://www.linkedin.com/company/masonpaintingco,,,,,
Valley Painting Company,http://www.chagrinvalleypainting.com,,,Chagrin Falls,Ohio,,,,,,apollo,"painting company, painting service - Ohio",https://app.apollo.io/#/organizations/54a1295d69702dc8410c4c01?overrideScoreId=score,,,,http://www.linkedin.com/company/valley-painting-company,,https://twitter.com/valleypainting,,,
Petersen Painting,http://www.petersenpainting.net,,,Lehi,Utah,,,,,,apollo,"painting company, painting service - Utah",https://app.apollo.io/#/organizations/674bc3f1a7e4e50001a21112?overrideScoreId=score,11M,,,http://www.linkedin.com/company/petersen-painting,,,,,
Affinity Painting Company Inc.,http://www.affinity-painting.com,,,Covina,California,,,,,,apollo,"painting company, painting service - California",https://app.apollo.io/#/organizations/5da7015581f1650001b1c11f?overrideScoreId=score,2.2M,,commercial+78,http://www.linkedin.com/company/affinity-painting-company-inc.,https://facebook.com/affinitypainting,https://twitter.com/AffinityPaints,,,
Murray Painting Company,http://www.murraypainting.net,,,Freeland,Michigan,,,,,,apollo,"painting company, painting service - Michigan",https://app.apollo.io/#/organizations/5e568249942f6500014685b1?overrideScoreId=score,,,vapor blasting+60,http://www.linkedin.com/company/murray-painting-co,https://www.facebook.com/100075713486785,,,,
"Northern Lights Painting Company, Inc.",http://www.northernlightspainting.com,,,Northern Lights Painting Company,Inc.,,,,,,apollo,"painting company, painting service - Inc.",https://app.apollo.io/#/organizations/5da62c31e03360000106f69b?overrideScoreId=score,,,paintinghigh gloss+46,http://www.linkedin.com/company/northern-lights-painting-company,,,,,
Painting Services By Steve,http://www.paintingservicesbysteve.com,,,Katy,Texas,,,,,,apollo,"painting company, painting service - Texas",https://app.apollo.io/#/organizations/54a13b1569702de5b3a14601?overrideScoreId=score,1.8M,,painting company+13,http://www.linkedin.com/company/painting-services-by-steve,https://facebook.com/PaintingServicesBySteve,https://twitter.com/PaintingbySteve,,,
The Dependable Painting Company,http://www.dependableptg.com,,,Cleveland,Ohio,,,,,,apollo,"painting company, painting service - Ohio",https://app.apollo.io/#/organizations/54a1353f69702d333d15b900?overrideScoreId=score,23.1M,,restoration services+47,http://www.linkedin.com/company/the-dependable-painting-co.,http://www.facebook.com/envato,http://twitter.com/envato,,,
Heiler Painting,http://www.heilerpainting.com,,,Media,Pennsylvania,,,,,,apollo,"painting company, painting service - Pennsylvania",https://app.apollo.io/#/organizations/5ef45bdd33527e0184a69242?overrideScoreId=score,,,,http://www.linkedin.com/company/heiler-painting,,,,,
Leach Painting Company,http://www.jleachpainting.com,,,Fenton,Missouri,,,,,,apollo,"painting company, painting service - Missouri",https://app.apollo.io/#/organizations/55f4e202f3e5bb16680031cb?overrideScoreId=score,17.2M,,wallcovering+47,http://www.linkedin.com/company/leach-painting-company,https://facebook.com/leach-painting-company-109238059149233,,,,
Steve's Painting Service LLC,http://www.stevespaintingbiz.com,,,Allentown,Pennsylvania,,,,,,apollo,"painting company, painting service - Pennsylvania",https://app.apollo.io/#/organizations/5500c5c973696460805c5100?overrideScoreId=score,,,,http://www.linkedin.com/company/steve's-painting-service-llc,,,,,
The Plummer Painting Company,http://www.plummerinc.com,,,Winter Park,Florida,,,,,,apollo,"painting company, painting service - Florida",https://app.apollo.io/#/organizations/6545f8889e2fb20001d2456e?overrideScoreId=score,11.2M,,repaint+70,http://www.linkedin.com/company/the-plummer-painting-company,,,,,
Custom Designers Inc,http://www.customdesignersinc.com,,,Portage,Indiana,,,,,,apollo,"painting company, painting service - Indiana",https://app.apollo.io/#/organizations/60498abfee00ee000197f973?overrideScoreId=score,18.7M,,interior painting+11,http://www.linkedin.com/company/custom-designers-inc,,,,,
Any Color You Like,http://www.anycoloryoulike.com,,,Brownsburg,Indiana,,,,,,apollo,"painting company, painting service - Indiana",https://app.apollo.io/#/organizations/54a129a869702db878a88401?overrideScoreId=score,,,home improvement+37,http://www.linkedin.com/company/any-color-you-like,,,,,
Mikes Painting Service,http://www.mikespaintingservice.com,,,Newman,California,,,,,,apollo,"painting company, painting service - California",https://app.apollo.io/#/organizations/667a7cb36758aa000103c3d0?overrideScoreId=score,,,,http://www.linkedin.com/company/mikes-painting-service,,,,,
"Mid South Painting, Inc.",http://www.midsouthpaintinginc.com,,,Mid South Painting,Inc.,,,,,,apollo,"painting company, painting service - Inc.",https://app.apollo.io/#/organizations/61ec11b554407500016c794f?overrideScoreId=score,,,commercial painting+52,http://www.linkedin.com/company/midsouthpainting,,,,,
Foothills Painting LLC,http://www.foothillspainting.co,,,Fort Collins,Colorado,,,,,,apollo,"painting company, painting service - Colorado",https://app.apollo.io/#/organizations/5d0a85b5f65125346a4e42ef?overrideScoreId=score,,,interior painting+53,http://www.linkedin.com/company/foothills-painting-llc,https://facebook.com/tr,https://twitter.com/fcpainters,,,
Coyles Painting,http://www.coylespainting.com,,,Mesa,Arizona,,,,,,apollo,"painting company, painting service - Arizona",https://app.apollo.io/#/organizations/5592306f736964191ec1bd00?overrideScoreId=score,,,,http://www.linkedin.com/company/coyles-painting,,,,,
PRO PTG INC,http://www.propaintingonline.com,,,Richardson,Texas,,,,,,apollo,"painting company, painting service - Texas",https://app.apollo.io/#/organizations/54a11fe269702d9d7ee30102?overrideScoreId=score,,,,http://www.linkedin.com/company/pro-painting-co,https://www.facebook.com/avpropaintingco,https://twitter.com/avpropaintingco,,,
"Emerald Painting, Inc.",http://www.emeraldpaintinginc.com,,,Emerald Painting,Inc.,,,,,,apollo,"painting company, painting service - Inc.",https://app.apollo.io/#/organizations/63c34b91ae9ec700013e5fb4?overrideScoreId=score,,,commercial painting+44,http://www.linkedin.com/company/emeraldpaintinginc,,,,,
Andy's Painting Company,http://www.andyspainting.com,,,Albuquerque,New Mexico,,,,,,apollo,"painting company, painting service - New Mexico",https://app.apollo.io/#/organizations/63a7bea8f7c09800a349acd5?overrideScoreId=score,,,exterior painting+11,http://www.linkedin.com/company/andyspainting,,,,,
Majestic Painting Company Inc.,http://www.majesticpainting.net,,,Aurora,Colorado,,,,,,apollo,"painting company, painting service - Colorado",https://app.apollo.io/#/organizations/5da27da4a2de8e0001a7038c?overrideScoreId=score,,,custom color schemes+45,http://www.linkedin.com/company/majestic-painting-company-inc,https://www.facebook.com/majesticpaintingcompany,,,,
MCCORMICK PAINTING COMPANY,http://www.mccormickequipmentrentals.com,,,Little Rock,Arkansas,,,,,,apollo,"painting company, painting service - Arkansas",https://app.apollo.io/#/organizations/672dd53ba379130001a6aeb9?overrideScoreId=score,4.0M,,,http://www.linkedin.com/company/mccormick-painting-company,https://facebook.com/pages/Maven/219081551481695,https://twitter.com/mavensf,,,
Dennis Moffitt Painting,http://www.experiencedmp.com,,,South Kingstown,Rhode Island,,,,,,apollo,"painting company, painting service - Rhode Island",https://app.apollo.io/#/organizations/61ad0161d5f8430001efb832?overrideScoreId=score,12.8M,,residential painting+69,http://www.linkedin.com/company/dennis-moffitt-painting,https://www.facebook.com/ExperienceDMP/,,,,
Murray Painting,http://www.murraypaint.net,,,Richmond,Virginia,,,,,,apollo,"painting company, painting service - Virginia",https://app.apollo.io/#/organizations/60b2503f7ea2d90001ba6f87?overrideScoreId=score,,,painting+53,http://www.linkedin.com/company/kenneth-murray-ba76684323,https://www.facebook.com/murraypaintingrva,,,,
Jerrys Painting Service,,,,Vacaville,California,,,,,,apollo,"painting company, painting service - California",https://app.apollo.io/#/organizations/5e57eb9f5e3c2600014db3a6?overrideScoreId=score,,,,http://www.linkedin.com/company/jerrys-painting-service,,,,,
"Roberge Painting Company, Inc.",http://www.robergepainting.com,,,Roberge Painting Company,Inc.,,,,,,apollo,"painting company, painting service - Inc.",https://app.apollo.io/#/organizations/5e56af21e8dafc0001895986?overrideScoreId=score,40.0M,,,http://www.linkedin.com/company/roberge-painting-company-inc.,https://facebook.com/robergepainting,,,,
Royal Painting Company LLC,,,,Baltimore,Maryland,,,,,,apollo,"painting company, painting service - Maryland",https://app.apollo.io/#/organizations/5592234e73696418dffb8d00?overrideScoreId=score,,,,http://www.linkedin.com/company/royal-painting-company-llc,,,,,
"ALC Construction, LLC",http://www.alcconstructioninc.com,,,Los Angeles,California,,,,,,apollo,"painting company, painting service - California",https://app.apollo.io/#/organizations/556db209736964126c4f7401?overrideScoreId=score,,,general contractor+50,http://www.linkedin.com/company/alc-construction-llc-,,,,,
Hart Painting Company,,,,Farmerville,Louisiana,,,,,,apollo,"painting company, painting service - Louisiana",https://app.apollo.io/#/organizations/556d4dd2736964124f8fda00?overrideScoreId=score,,,,http://www.linkedin.com/company/hart-painting-company,,,,,
Larson Bros. Painting,http://www.larsonbrospainting.com,,,Napa,California,,,,,,apollo,"painting company, painting service - California",https://app.apollo.io/#/organizations/54fca5e573696401aac03100?overrideScoreId=score,,,carpentry repair+92,http://www.linkedin.com/company/larson-bros-painting,https://www.facebook.com/larsonbrospainting/,https://twitter.com/larsonbrospaint,,,
Paint 4 You,http://www.paint4youcolumbus.com,,,Columbus,Ohio,,,,,,apollo,"painting company, painting service - Ohio",https://app.apollo.io/#/organizations/54a1393e69702d267a394c00?overrideScoreId=score,15.7M,,,http://www.linkedin.com/company/paint-4-you,https://facebook.com/paint4youcbus,,,,
Dynamic Painting LLC,http://www.dynamicpainting.net,,,Lewis Center,Ohio,,,,,,apollo,"painting company, painting service - Ohio",https://app.apollo.io/#/organizations/54a12a6f69702d8cfc384602?overrideScoreId=score,4M,,,http://www.linkedin.com/company/dynamic-painting-llc,https://facebook.com/dynamicpainting,https://twitter.com/dynamicpainting,,,
"PAINTERS PLUS, INC",http://www.paintersplus.com,,,Spartanburg,South Carolina,,,,,,apollo,"painting company, painting service - South Carolina",https://app.apollo.io/#/organizations/54a1278c69702d90a272ca00?overrideScoreId=score,25.8M,,texturingcabinets+63,http://www.linkedin.com/company/painters-plus-inc,,,,,
"DK Painting Company, Inc.",http://www.dkpainting.com,,,DK Painting Company,Inc.,,,,,,apollo,"painting company, painting service - Inc.",https://app.apollo.io/#/organizations/67d2d0ee06a6ef0021a5232a?overrideScoreId=score,,,b2bservices,http://www.linkedin.com/company/dk-painting-company-inc1,,,,,
"Weston Coatings Group, Inc.",http://www.westoncoatingsgroup.com,,,Weston Coatings Group,Inc.,,,,,,apollo,"painting company, painting service - Inc.",https://app.apollo.io/#/organizations/63c4d387898fcc00019764bc?overrideScoreId=score,,,building coatings+48,http://www.linkedin.com/company/weston-coatings-group-inc.,,,,,
MacKenzie Painting Company,http://www.mackenziepaintingco.com,,,Stratford,Connecticut,,,,,,apollo,"painting company, painting service - Connecticut",https://app.apollo.io/#/organizations/5fca04f7be1c6100014ef215?overrideScoreId=score,,,painting+19,http://www.linkedin.com/company/mackenziepaintingco,,,,,
Texas Painting Company,http://www.repaintingtexas.com,,,Austin,Texas,,,,,,apollo,"painting company, painting service - Texas",https://app.apollo.io/#/organizations/54a1354569702d36c962bd00?overrideScoreId=score,,,home servicespainters,http://www.linkedin.com/company/texas-painting-company,https://www.facebook.com/TexasPaintingCompany,,,,
Florida Painting Service,http://www.floridapaintingcompany.com,,,Orange Park,Florida,,,,,,apollo,"painting company, painting service - Florida",https://app.apollo.io/#/organizations/673707b3e0f11f0001c1c417?overrideScoreId=score,,,,http://www.linkedin.com/company/florida-painting-service,https://www.facebook.com/profile.php,https://twitter.com/Florida_Company,,,
Artisan Painting llc,http://www.artisanpaintingllc.com,,,Media,Pennsylvania,,,,,,apollo,"painting company, painting service - Pennsylvania",https://app.apollo.io/#/organizations/6458d68d18675c00dc79713d?overrideScoreId=score,,,,http://www.linkedin.com/company/artisanpaintingllc,,,,,
Midway Painting Company,http://www.midwaypaintingcompany.com,,,Midway,Utah,,,,,,apollo,"painting company, painting service - Utah",https://app.apollo.io/#/organizations/6437c6510822f100a300cf04?overrideScoreId=score,,,roman clay+49,http://www.linkedin.com/company/midway-painting-company,https://facebook.com/midwaypaintingcompany,,,,
"Hursh Painting Co., Inc.",http://www.hurshpainting.com,,,Hanover,Pennsylvania,,,,,,apollo,"painting company, painting service - Pennsylvania",https://app.apollo.io/#/organizations/6391f533e83992000107bd37?overrideScoreId=score,20.2M,,residential painting+65,http://www.linkedin.com/company/hursh-painting-co-inc,https://www.facebook.com/people/Hursh-Painting-Co-Inc/100057573815023/,,,,
Winner's Circle Painting,http://www.winnerscirclepaint.com,,,Nicholasville,Kentucky,,,,,,apollo,"painting company, painting service - Kentucky",https://app.apollo.io/#/organizations/5e57eb0605b1890001ae5f3d?overrideScoreId=score,,,epoxy flooring+47,http://www.linkedin.com/company/winnerscirclepainting,https://www.facebook.com/WinnersCirclePainting/,,,,
Paintco Painters,http://www.paintcopainters.com,,,Greenwood,Indiana,,,,,,apollo,"painting company, painting service - Indiana",https://app.apollo.io/#/organizations/5a9e3d59a6da98d98c6c8bc7?overrideScoreId=score,,,commercial painting+71,http://www.linkedin.com/company/paintcopainters,https://facebook.com/1113443792160401,https://twitter.com/paintcopainters,,,
Eugenio Painting Company,http://www.eugeniopainting.com,,,Grosse Pointe Woods,Michigan,,,,,,apollo,"painting company, painting service - Michigan",https://app.apollo.io/#/organizations/56dc1513f3e5bb7ec20035d7?overrideScoreId=score,29.3M,,,http://www.linkedin.com/company/eugenio-painting-company,,,,,
World Painting Company,http://www.worldpaintingcompany.com,,,Bloomington,Illinois,,,,,,apollo,"painting company, painting service - Illinois",https://app.apollo.io/#/organizations/54a1352169702d42556b7300?overrideScoreId=score,3.7M,,multifamily units+13,http://www.linkedin.com/company/world-painting-company,https://facebook.com/WorldPaintingCompany,https://twitter.com/world_painting,,,
CHERRY PAINTING COMPANY,,,,Carrollton,Texas,,,,,,apollo,"painting company, painting service - Texas",https://app.apollo.io/#/organizations/67275ea062f46c0001c87d3d?overrideScoreId=score,,,,http://www.linkedin.com/company/cherry-painting-company,,,,,
STATE PAINTING COMPANY,http://www.st8ptg.com,,,West Allis,Wisconsin,,,,,,apollo,"painting company, painting service - Wisconsin",https://app.apollo.io/#/organizations/66e90c9eba65b70001413cb8?overrideScoreId=score,,,,http://www.linkedin.com/company/state-painting-company,,,,,
"STEVE'S PAINTING SERVICE, INC.",http://www.stevespaintingserviceinc.com,,,San Jose,California,,,,,,apollo,"painting company, painting service - California",https://app.apollo.io/#/organizations/66e5768c15b550000182931e?overrideScoreId=score,,,,http://www.linkedin.com/company/steve's-painting-service-inc.,,,,,
Fresh Start Painting Company,,,,Long Branch,New Jersey,,,,,,apollo,"painting company, painting service - New Jersey",https://app.apollo.io/#/organizations/65505085c27fa30001ebb34d?overrideScoreId=score,,,paintingrenovations+4,http://www.linkedin.com/company/fresh-start-painting-company,,,,,
G&R Painting Company,http://www.gnrpainting.co,,,Hillsboro,Oregon,,,,,,apollo,"painting company, painting service - Oregon",https://app.apollo.io/#/organizations/5ed35283f2ab0d000110b7d9?overrideScoreId=score,,,paintingremodels+5,http://www.linkedin.com/company/g-r-painting-company,,,,,
