Name,Website,Phone,Address,City,State,PostalCode,Rating,Reviews,Categories,Email,Source,Query,Apollo,Revenue,Employees,Keywords,LinkedIn,Facebook,Twitter,Hours,Description,SocialProfiles
AO Services LLC,http://www.aoservicesco.com,,,Tempe,Arizona,,,,,,apollo,"Painting services, painting company - Arizona",https://app.apollo.io/#/organizations/5fcab031b6fa100001d6d101?overrideScoreId=score,,,mold remediation+67,http://www.linkedin.com/company/aoservicesllc,,,,,
Fine Point Finishes,http://www.finepointfinishes.com,,,Phoenix,Arizona,,,,,,apollo,"Painting services, painting company - Arizona",https://app.apollo.io/#/organizations/5e55a1002361de000119e0ff?overrideScoreId=score,,,remodeling+67,http://www.linkedin.com/company/fine-point-finishes-az,https://facebook.com/finepointfinishes,,,,
"Skyline Builders & Restoration, Inc.",http://www.azsbr.com,,,Skyline Builders & Restoration,Inc.,,,,,,apollo,"Painting services, painting company - Inc.",https://app.apollo.io/#/organizations/65c9f9125095f70001b97aa2?overrideScoreId=score,22.1M,,client relationships+52,http://www.linkedin.com/company/skyline-builders-&-restoration-inc.,,,,,
AKP SERVICES,http://www.akpservices.com,,,Tempe,Arizona,,,,,,apollo,"Painting services, painting company - Arizona",https://app.apollo.io/#/organizations/5e55d162f453b00001843a6c?overrideScoreId=score,,,painting+65,http://www.linkedin.com/company/akpservices,https://www.facebook.com/AKPServicesUSA/,https://twitter.com/AkpServices,,,
Danny White Painting Inc.,http://www.dannywhitepainting.com,,,Phoenix,Arizona,,,,,,apollo,"Painting services, painting company - Arizona",https://app.apollo.io/#/organizations/55f73256f3e5bb190e023f43?overrideScoreId=score,14.2M,,quality workmanship+34,http://www.linkedin.com/company/danny-white-painting-inc-,,,,,
Alder Home Craft,http://www.alderhomecraft.com,,,Gilbert,Arizona,,,,,,apollo,"Painting services, painting company - Arizona",https://app.apollo.io/#/organizations/665687234cebd8034a8f473a?overrideScoreId=score,,,home improvement+63,http://www.linkedin.com/company/alderhomecraft,,,,,
Painting Solutions Inc.,http://www.paintingsolutionsaz.com,,,Phoenix,Arizona,,,,,,apollo,"Painting services, painting company - Arizona",https://app.apollo.io/#/organizations/614d81da3a98da000123ce57?overrideScoreId=score,,,epoxy coatings+82,http://www.linkedin.com/company/painting-solutions-inc,https://www.facebook.com/PaintingSolutionsAZ/,,,,
Gilbert's Arizona Painting Contractors,http://www.gilbertspainting.com,,,Gilbert,Arizona,,,,,,apollo,"Painting services, painting company - Arizona",https://app.apollo.io/#/organizations/5e55a3217013e9000129585a?overrideScoreId=score,,,industrial facilities+74,http://www.linkedin.com/company/gilberts-arizona-painting-contractors,https://facebook.com/GilbertsPainting,https://twitter.com/GilbertPainting,,,
Country Boys Painting,http://www.countryboyspainting.com,,,Phoenix,Arizona,,,,,,apollo,"Painting services, painting company - Arizona",https://app.apollo.io/#/organizations/56e6ea80f3e5bb3a24013090?overrideScoreId=score,,,hoa properties+54,http://www.linkedin.com/company/country-boys-painting,,,,,
Arizona Professional Painting,http://www.azpropaint.com,,,Phoenix,Arizona,,,,,,apollo,"Painting services, painting company - Arizona",https://app.apollo.io/#/organizations/54a11c2969702d84c5458200?overrideScoreId=score,14.5M,,,http://www.linkedin.com/company/arizona-professional-painting,https://www.facebook.com/AZProPaint/,,,,
"ALLSTAR PRO PAINTING, LLC",http://www.allstarpropainting.com,,,Gilbert,Arizona,,,,,,apollo,"Painting services, painting company - Arizona",https://app.apollo.io/#/organizations/60aec6571c8ffa000192b6d0?overrideScoreId=score,,,,http://www.linkedin.com/company/allstarpropainting,,,,,
PINON PAINTING,http://www.pinonpainting.com,,,Prescott,Arizona,,,,,,apollo,"Painting services, painting company - Arizona",https://app.apollo.io/#/organizations/55eaadc9f3e5bb5ef400206c?overrideScoreId=score,16.6M,,commercial+94,http://www.linkedin.com/company/pinon-painting,https://facebook.com/pages/Pinon-Painting/154851881221682,,,,
Metzger's Painting Professionals,http://www.metzgerspainting.com,,,Phoenix,Arizona,,,,,,apollo,"Painting services, painting company - Arizona",https://app.apollo.io/#/organizations/63b6b09e9e5f6900a3595530?overrideScoreId=score,,,commerical painting+74,http://www.linkedin.com/company/metzgerspainting,https://facebook.com/metzgerspainting/,https://twitter.com/MetzgersPaint,,,
Albrecht And Son LLC,http://www.albrechtandson.com,,,Youngtown,Arizona,,,,,,apollo,"Painting services, painting company - Arizona",https://app.apollo.io/#/organizations/54a1a36c7468695475e9be03?overrideScoreId=score,34.2M,,project consulation+68,http://www.linkedin.com/company/albrecht-and-son,https://www.facebook.com/albrecht&sonllc,https://twitter.com/albrechtandson,,,
"Leach Painting, Inc.",http://www.leachpainting.com,,,Leach Painting,Inc.,,,,,,apollo,"Painting services, painting company - Inc.",https://app.apollo.io/#/organizations/54a1347869702d2f9f097900?overrideScoreId=score,6.5M,,residential painting+31,http://www.linkedin.com/company/leach-painting-inc.,https://facebook.com/pages/Leach-Painting-Inc/186871581343157,https://twitter.com/LeachPaint,,,
"Daisy Mountain Painting Services, LLC",http://www.daisymountainpainting.com,,,Phoenix,Arizona,,,,,,apollo,"Painting services, painting company - Arizona",https://app.apollo.io/#/organizations/674cd6c0abc19b0001bac0cc?overrideScoreId=score,,,,http://www.linkedin.com/company/daisy-mountain-painting-services-llc,,,,,
"1 BY 1 ROOF, SOLAR, & PAINT",http://www.1by1roof.com,,,Tucson,Arizona,,,,,,apollo,"Painting services, painting company - Arizona",https://app.apollo.io/#/organizations/6396b9be0f44bd00a34467b0?overrideScoreId=score,,,residential roofing+75,http://www.linkedin.com/company/1-by-1-roof,https://www.facebook.com/1by1Roof,,,,
"Miko, LLC",http://www.mikollc.com,,,Phoenix,Arizona,,,,,,apollo,"Painting services, painting company - Arizona",https://app.apollo.io/#/organizations/6360f461a7c99700b4939e7f?overrideScoreId=score,,,remodels+74,http://www.linkedin.com/company/miko-llc,https://www.facebook.com/mikollc/,,,,
"Ganado Painting and Wallcovering, Inc.",http://www.ganadopainting.com,,,Ganado Painting and Wallcovering,Inc.,,,,,,apollo,"Painting services, painting company - Inc.",https://app.apollo.io/#/organizations/54a128db69702d979c5c5f01?overrideScoreId=score,18M,,,http://www.linkedin.com/company/ganado-painting-and-wallcovering-inc-,https://facebook.com/pages/Ganado-Painting-and-Wallcovering-Inc/147125292059484,,,,
Infinity Paving,http://www.infinitypavingaz.com,,,Phoenix,Arizona,,,,,,apollo,"Painting services, painting company - Arizona",https://app.apollo.io/#/organizations/619e086cc590b500daf18c68?overrideScoreId=score,,,,http://www.linkedin.com/company/infinitypaving,,,,,
Repair Masters,http://www.repairmastersarizona.com,,,Gilbert,Arizona,,,,,,apollo,"Painting services, painting company - Arizona",https://app.apollo.io/#/organizations/65c92ddebf5dbb00017cfad2?overrideScoreId=score,,,property flips+37,http://www.linkedin.com/company/repair-masters-az,,,,,
COe-Renovation,http://www.coerenovation.com,,,Phoenix,Arizona,,,,,,apollo,"Painting services, painting company - Arizona",https://app.apollo.io/#/organizations/5b86fd59f874f708f3d78269?overrideScoreId=score,,,hotel conversion+70,http://www.linkedin.com/company/coe-renovation,https://www.facebook.com/1845791319069098,,,,
Dougherty Painting Company,http://www.dohertypainting.com,,,Phoenix,Arizona,,,,,,apollo,"Painting services, painting company - Arizona",https://app.apollo.io/#/organizations/556d8fb77369641226d03a01?overrideScoreId=score,,,,http://www.linkedin.com/company/dougherty-painting-company,,,,,
WILDCAT PAINTING COMPANY L.L.C.,http://www.wildcatpaintingcompany.com,,,Tucson,Arizona,,,,,,apollo,"Painting services, painting company - Arizona",https://app.apollo.io/#/organizations/66f52b695a44f10001b41200?overrideScoreId=score,,,,http://www.linkedin.com/company/wildcat-painting-company-l.l.c.,,,,,
Adix Painting - Dedicated to Raising the Standard for Residential Interior and Exterior Painting,http://www.adixpainting.com,,,Phoenix,Arizona,,,,,,apollo,"Painting services, painting company - Arizona",https://app.apollo.io/#/organizations/5b13331da6da98dcb5c7d637?overrideScoreId=score,,,coaching+14,http://www.linkedin.com/company/adix-painting-phoenix-az,,,,,
K&M Painting and Decorating,http://www.kandm-painting.com,,,Scottsdale,Arizona,,,,,,apollo,"Painting services, painting company - Arizona",https://app.apollo.io/#/organizations/556d3719736964123814c000?overrideScoreId=score,22.1M,,acoustical ceilings+27,http://www.linkedin.com/company/k&m-painting-and-decorating,https://facebook.com/kmpainting,,,,
"LIFE IN COLOR PAINTING SERVICES, LLC",http://www.lifeincolorpainting.com,,,San Tan Valley,Arizona,,,,,,apollo,"Painting services, painting company - Arizona",https://app.apollo.io/#/organizations/6731955424c32c0001d29e1b?overrideScoreId=score,18.7M,,,http://www.linkedin.com/company/life-in-color-painting-services-llc,https://facebook.com/lifeincolorpainting,,,,
Elizarraraz Painting,http://www.elizarrarazpainting.com,,,Mesa,Arizona,,,,,,apollo,"Painting services, painting company - Arizona",https://app.apollo.io/#/organizations/65eaf7f91f08d10007f60591?overrideScoreId=score,,,,http://www.linkedin.com/company/elizarraraz-painting,,,,,
"The Experts Service Systems, LLC",http://www.expertsservicesystems.com,,,Peoria,Arizona,,,,,,apollo,"Painting services, painting company - Arizona",https://app.apollo.io/#/organizations/5ed26bdd2fba0d0001e28def?overrideScoreId=score,,,renovations+6,http://www.linkedin.com/company/the-experts-service-systems-llc,,,,,
ECO-LIFE CLEANING & PAINTING,http://www.eco-lifecleaningandpainting.com,,,Scottsdale,Arizona,,,,,,apollo,"Painting services, painting company - Arizona",https://app.apollo.io/#/organizations/55eb98c9f3e5bb237900119a?overrideScoreId=score,,,,http://www.linkedin.com/company/eco-life-cleaning,,,,,
EVO Construction Services,http://www.evogc.com,,,Phoenix,Arizona,,,,,,apollo,"Painting services, painting company - Arizona",https://app.apollo.io/#/organizations/68d1051d0a145d0015061103?overrideScoreId=score,,,construction+27,http://www.linkedin.com/company/evo-construction-services,,,,,
CAPITAL PAINTING COMPANY LLC,http://www.capitalpaintingcompany.com,,,Gilbert,Arizona,,,,,,apollo,"Painting services, painting company - Arizona",https://app.apollo.io/#/organizations/66f8d0bde0d5a00001b4789d?overrideScoreId=score,,,,http://www.linkedin.com/company/capital-painting-company-llc,https://www.facebook.com/CapitalPaintingCompany,,,,
MCCORMICK PAINTING COMPANY,http://www.mccormickequipmentrentals.com,,,Little Rock,Arkansas,,,,,,apollo,"Painting services, painting company - Arkansas",https://app.apollo.io/#/organizations/672dd53ba379130001a6aeb9?overrideScoreId=score,4.0M,,,http://www.linkedin.com/company/mccormick-painting-company,https://facebook.com/pages/Maven/219081551481695,https://twitter.com/mavensf,,,
Turpin Painting Company Inc,,,,Little Rock,Arkansas,,,,,,apollo,"Painting services, painting company - Arkansas",https://app.apollo.io/#/organizations/55921aff73696418f64c6f00?overrideScoreId=score,,,,http://www.linkedin.com/company/turpin-painting-company-inc,,,,,
Quality Painting Company,http://www.adamroepaint.com,,,Camden,Arkansas,,,,,,apollo,"Painting services, painting company - Arkansas",https://app.apollo.io/#/organizations/674810bf3e0e4200017de341?overrideScoreId=score,,,,http://www.linkedin.com/company/quality-painting-company,,,,,
Brian Miller Painting Company,http://www.brianmillerpaintingcompany.com,,,San Marcos,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/673158230af9f60001e9248d?overrideScoreId=score,,,,http://www.linkedin.com/company/brian-miller-painting-company,,,,,
Modern Masters Painting,http://www.modernmasterspainting.com,,,San Diego,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/673088bb8c7edd0001be31f4?overrideScoreId=score,,,exterior painting+74,http://www.linkedin.com/company/modern-masters-painting,,,,,
"PEACOCK PAINTING COMPANY, INC.",http://www.peacockpaintingco.com,,,Novato,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/66f83cf74a9bbc00012149cd?overrideScoreId=score,,,,http://www.linkedin.com/company/peacock-painting-company-inc.,,,,,
C.P.P. Painting / Color Pros Painting & Coatings Inc.,http://www.cpppainting.com,,,San Jose,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/6648f4297895c400010caaf6?overrideScoreId=score,,,hoamulti family+57,http://www.linkedin.com/company/c-p-p-painting-color-pros-painting-coatings-inc,,,,,
PalmView Custom Homes,http://www.palmview.ca,,,Concord,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/6531f27a7cd5620001c8e0df?overrideScoreId=score,,,,http://www.linkedin.com/company/palmview,https://www.facebook.com/p/PalmView-Contracting-100086109079915/,,,,
"S. SCURTI & SONS, INC.",http://www.scurtipainting.com,,,San Jose,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/646f22788ab3380001f857f5?overrideScoreId=score,,,wallcoverings+41,http://www.linkedin.com/company/s.-scurti-&-sons-inc.,,,,,
Paint Blast US,http://www.paintblastus.com,,,Long Beach,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/61ec6b2a4fec27000163f3e0?overrideScoreId=score,,,sandblasting stencils+56,http://www.linkedin.com/company/paintblastus,https://www.facebook.com/stencilsus/,,,,
Intrinsic Home Painting Services,http://www.intrinsicpainting.com,,,Los Angeles,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/614e991dcb891e0001fda201?overrideScoreId=score,,,texture match+41,http://www.linkedin.com/company/intrinsicpaintingla,,,,,
PaintPros of Napa Valley,http://www.paintprosnapa.com,,,Napa,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/5edbac7c4d8c35000196485a?overrideScoreId=score,,,,http://www.linkedin.com/company/paint-pros-napa-valley-inc,,,,,
"Endure Painting, Inc.",http://www.endurepainting.com,,,Endure Painting,Inc.,,,,,,apollo,"Painting services, painting company - Inc.",https://app.apollo.io/#/organizations/5ed1f65a2fba0d0001e0fed5?overrideScoreId=score,,,painting services+50,http://www.linkedin.com/company/endure-painting,https://www.facebook.com/endurepaintinginc/,,,,
Mark Bellingham Painting,http://www.markbellinghampainting.com,,,Moraga,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/54fca11e7369647de9ae0100?overrideScoreId=score,,,,http://www.linkedin.com/company/mark-bellingham-painting,https://facebook.com/markbellinghampainting,,,,
Kent Painting Company Inc.,http://www.kentpaintinginc.com,,,Fresno,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/54a12a3969702d8cfc3f3002?overrideScoreId=score,,,epoxy+8,http://www.linkedin.com/company/kent-painting-company-inc.,,,,,
Lead Paint Inspections,http://www.magicbrush.net,,,San Francisco,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/54a1206f69702d7fe6127702?overrideScoreId=score,,,,http://www.linkedin.com/company/lead-paint-inspections,,,,,
Eco-Clean Painting,http://www.ecocleanpainting.com,,,Atascadero,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/6761644024da9f01b1278e9c?overrideScoreId=score,,,interior painting+10,http://www.linkedin.com/company/eco-clean-painting-commercial-residential-paso-robles-san-luis-obispo,https://www.facebook.com/ECO.CLEAN.PAINTERS,,,,
Lee's Painting Co.,http://www.leespainting.com,,,Huntington Beach,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/6757afe48ce90301b0aa3f70?overrideScoreId=score,,,paintingestimates+56,http://www.linkedin.com/company/leespaintingco,https://www.facebook.com/LeesPaint,,,,
"Primus Paint Worx, Inc.",http://www.primuspaint.com,,,Primus Paint Worx,Inc.,,,,,,apollo,"Painting services, painting company - Inc.",https://app.apollo.io/#/organizations/6745f74025b2d602d03c4130?overrideScoreId=score,,,exteriorrepaint+24,http://www.linkedin.com/company/primus-paint-worx-inc,https://www.facebook.com/profile.php,,,,
Web’s Painting Company,http://www.webspainting.com,,,Los Angeles,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/673f0b0f7199f900018dffb1?overrideScoreId=score,,,,http://www.linkedin.com/company/web%e2%80%99s-painting-company,,,,,
Mamba Stripes Corporation,http://www.mambastripes.com,,,Windsor,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/673a5a59cd909c0001431d3d?overrideScoreId=score,,,free quotes+47,http://www.linkedin.com/company/mambastripes,https://www.facebook.com/MambaStripesCorporation,,,,
Applied Artistry A Painting Company,http://www.appliedartistry.com,,,Huntington Beach,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/6731143ccfd91b00011cc7d4?overrideScoreId=score,9.7M,,,http://www.linkedin.com/company/applied-artistry-a-painting-company,https://facebook.com/appliedartistry,,,,
"MARZ PAINTING COMPANY, THE",http://www.marzpaintingco.com,,,Sacramento,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/672ef78ccd1c1f000173c259?overrideScoreId=score,5.5M,,,http://www.linkedin.com/company/marz-painting-company-the,https://facebook.com/pages/Marz-Painting-Co/1483150408583282,https://twitter.com/MarzPaintingCo,,,
Yes Painting Services,http://www.yespainting.net,,,San Jose,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/672dafe025d5ab00012b7e08?overrideScoreId=score,,,,http://www.linkedin.com/company/yes-painting-services,,,,,
NEALS PAINTING COMPANY INC,http://www.nealspainting.com,,,Fairfield,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/67269a4393de3b0001aeb812?overrideScoreId=score,34.3M,,,http://www.linkedin.com/company/neals-painting-company-inc,https://www.facebook.com/Neals-Painting-194579834221145/,,,,
Mr. Painter Painting Company,http://www.paintingcontractorturlock.com,,,Keyes,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/6714bdc7e73ec000013dab9c?overrideScoreId=score,35.9M,,,http://www.linkedin.com/company/mr.-painter-painting-company,https://facebook.com/pages/Mr-painter-painting-co/929805607034929,,,,
Guzman Painting Services,http://www.guzmanpaintingservices.com,,,Los Angeles,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/6701f75d4860cf000131427a?overrideScoreId=score,,,,http://www.linkedin.com/company/guzman-painting-services,,,,,
Moya Painting,http://www.moyapaintinganddecorating.com,,,San Francisco,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/65f7e96e1aec6a01c680c2be?overrideScoreId=score,,,paintingdesign+56,http://www.linkedin.com/company/moya-painting-and-decorating,,,,,
ALL LOS ANGELES PAINTING COMPANY INC.,http://www.alllosangelespaintingcompany.com,,,Los Angeles,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/65c494825b212b0001d9c2b9?overrideScoreId=score,,,paint color selection+52,http://www.linkedin.com/company/all-los-angeles-painting-company-inc.,,,,,
Build And Decor Construction,http://www.buildanddecorconstruction.com,,,Los Angeles,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/64e6d910a1925900015a6579?overrideScoreId=score,,,general contracting+62,http://www.linkedin.com/company/build-and-decor-construction,https://www.facebook.com/100076504697921,,,,
"Handydads Construction, Inc.",http://www.handydads.net,,,Handydads Construction,Inc.,,,,,,apollo,"Painting services, painting company - Inc.",https://app.apollo.io/#/organizations/63372e36ce6bad00a3288dd8?overrideScoreId=score,,,home improvement+56,http://www.linkedin.com/company/handydads-construction-inc,https://www.facebook.com/Handydads-LLC-812411208813474/,,,,
"Najib Paint & Decorations, LLC",http://www.npdpaints.com,,,Oakland,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/62e3b699cfcebc00a3704e81?overrideScoreId=score,,,residential remodeling+81,http://www.linkedin.com/company/nn-home-renovation,https://www.facebook.com/622286547639306,,,,
U.S National Corp dba Jimenez Painting Company,,,,Los Angeles,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/5e57bbde5c00fd000191cdaf?overrideScoreId=score,,,paintingarts & crafts+1,http://www.linkedin.com/company/u-s-national-corp-dba-jimenez-painting-company,,,,,
California Skyline Remodeling Inc.,http://www.californiaskylineremodeling.com,,,Los Angeles,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/5e55b858c678320001b801bf?overrideScoreId=score,,,remodeling+82,http://www.linkedin.com/company/california-skyline-remodeling-inc,,,,,
TSW Builders,http://www.pro-gressivebuilders.com,,,Brea,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/5569dbc7736964255d37a100?overrideScoreId=score,31M,,,http://www.linkedin.com/company/tsw-builders,https://www.facebook.com/tswpro/,,,,
KRM International Trading Group LTD,http://www.krmitg.com,,,London,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/54a23b867468693825885118?overrideScoreId=score,,,firefighting solutions+54,http://www.linkedin.com/company/krm-international-trading-group-fzc,https://www.facebook.com/KRMITG,,,,
ER Painting Services Inc,http://www.erpsocal.com,,,Santa Ana,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/674ff27b2e526f00011d2e6f?overrideScoreId=score,,,,http://www.linkedin.com/company/er-painting-services-inc,,,,,
Condor National Painting Company,http://www.condornationalpainting.com,,,Los Angeles,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/674ce06ca3c1bb00010e1a1f?overrideScoreId=score,,,,http://www.linkedin.com/company/condor-national-painting-company,,,,,
Melodi Major Design and Home Painting Services,http://www.melodimajordesign.com,,,Marina del Rey,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/674c0ce4dd39f80001f61636?overrideScoreId=score,,,,http://www.linkedin.com/company/melodi-major-design-and-home-painting-services,,,,,
ITALIAN PAINTING SERVICES INC,http://www.italianpaintingservices.com,,,Los Angeles,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/6700dcf07482bf0001220a31?overrideScoreId=score,26.4M,,,http://www.linkedin.com/company/italian-painting-services-inc,https://facebook.com/pages/Italian-Painting-Services/321002244742327,,,,
najeraspaintingllc,http://www.najeraspainting.com,,,Fontana,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/66e28782a7929e00019e100e?overrideScoreId=score,,,najeraspaintingllc,http://www.linkedin.com/company/najeraspaintingllc,,,,,
B.E.S. Painting Company,http://www.bespainting.com,,,Long Beach,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/66d4b36170ecc9000134b5c0?overrideScoreId=score,,,,http://www.linkedin.com/company/b.e.s.-painting-company,https://facebook.com/bespainting,,,,
Best Property Management Painting Services,http://www.bpmpaintingservices.com,,,Vista,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/665377d69d08570001022100?overrideScoreId=score,,,,http://www.linkedin.com/company/best-property-management-painting-services,,,,,
Design Systems Painting Company,http://www.designsystemspainting.com,,,Carmichael,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/6642f96a701ae60001901c62?overrideScoreId=score,,,commercial painting+3,http://www.linkedin.com/company/design-systems-painting-inc,https://www.facebook.com/107847251768627,,,,
Finish Line Painting Services,http://www.finishlinepainting.com,,,Encinitas,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/6641449aa3807c00019af69b?overrideScoreId=score,12.5M,,commercial painting & residential painting,http://www.linkedin.com/company/finishlinepaintingservices,https://facebook.com/FinishLinePaintingServices,,,,
Speck Painting,http://www.speckpainting.ca,,,Richmond,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/663884445ac33f00013ee18c?overrideScoreId=score,,,polyurethane injection+52,http://www.linkedin.com/company/speck-painting,,,,,
NJ Kann Painting,http://www.njkannpainting.com,,,San Jose,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/66348b550888d104386cf741?overrideScoreId=score,,,highend residential+65,http://www.linkedin.com/company/njkannpainting,,,,,
Expressions Painting Company,http://www.expressionspaintingco.com,,,Stockton,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/65546a731a843a0001c72c1c?overrideScoreId=score,,,,http://www.linkedin.com/company/expressions-painting-company,https://www.facebook.com/Expressionspaintingcompany/,,,,
Great Walls Painting Inc,http://www.greatwallspainting.com,,,San Jose,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/654dcfb2dd1ecf0001aed7d4?overrideScoreId=score,,,residential+70,http://www.linkedin.com/company/great-walls-painting-inc,https://www.facebook.com/Commercial.Residential.Painting,,,,
Maintenance Plus (San Diego),http://www.maintenanceplussd.com,,,San Diego,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/6509764d203e1a000135d480?overrideScoreId=score,,,technology adoption+61,http://www.linkedin.com/company/maintenance-plus-san-diego,,,,,
Georgetown Student Painting,http://www.georgetownstudentpainting.ca,,,Georgetown,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/63c6698b96751a0001b68cb1?overrideScoreId=score,,,commercial painting+60,http://www.linkedin.com/company/georgetown-student-painting,https://www.facebook.com/Georgetownstudentpainting/services,,,,
Third Generation Painters,http://www.thirdgenerationpainters.ca,,,Vernon,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/6248884908719d00dcb20f93?overrideScoreId=score,,,,http://www.linkedin.com/company/third-generation-painters,,,,,
NIDACO Inc. Paint Group,http://www.nidaco.ca,,,London,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/5e5757e78d755a00014a385f?overrideScoreId=score,,,kitchen cabinets+67,http://www.linkedin.com/company/nidacoinc,https://www.facebook.com/nidacoinc,,,,
Remodel Repair Replace,http://www.remodelrepairreplace.com,,,San Ramon,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/5e55eab196cd410001ff41d0?overrideScoreId=score,,,contractor services+39,http://www.linkedin.com/company/remodel-repair-replace,,,,,
Tilt Up Painting Inc. San Diego,http://www.tiltuppainting.com,,,San Diego,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/5da52b22959a900001ca3e54?overrideScoreId=score,,,painting+69,http://www.linkedin.com/company/tilt-up-painting,,,,,
B & R CREATIVE BUILDERS INC,http://www.creativebuilders.com,,,Los Angeles,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/5a9eaf4da6da98d96646c4fd?overrideScoreId=score,,,custom home builder+49,http://www.linkedin.com/company/b-&-r-creative-builders-inc,http://facebook.com/bnrcreativebuilders,,,,
Walls n Beyond Painting Company,http://www.wallsnbeyond.com,,,San Mateo,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/54fca1e27369647d9b740c00?overrideScoreId=score,,,barbequeburgers+4,http://www.linkedin.com/company/walls-n-beyond,,,,,
Ultimate Design & Construction,http://www.ultimatedesignconstruction.com,,,Riverside,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/54a1297369702d8cfc75d301?overrideScoreId=score,,,kitchen+60,http://www.linkedin.com/company/ultimate-design-&-construction,,,,,
Jacobs Ladder Painting Services,http://www.jacobsladderpainting.com,,,San Diego,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/674c10d590dfc40001969c00?overrideScoreId=score,,,,http://www.linkedin.com/company/jacobs-ladder-painting-services,,,,,
Pasion Painting Services Inc.,http://www.pasionpainting.com,,,Rodeo,California,,,,,,apollo,"Painting services, painting company - California",https://app.apollo.io/#/organizations/674180cda3b1ed0001ae126f?overrideScoreId=score,,,exterior painting+4,http://www.linkedin.com/company/pasion-painting-services-inc,https://www.facebook.com/Pasion-Painting-Service-Inc-105836780776746/,https://twitter.com/PasionPainting,,,
