Name,Website,Phone,Address,City,State,PostalCode,Rating,Reviews,Categories,Email,Source,Query,Apollo,Revenue,Employees,Keywords,LinkedIn,Facebook,Twitter,Hours,Description,SocialProfiles
Handyman Connection,http://www.handymanconnection.com,,,Cincinnati,Ohio,,,,,,apollo,"painting company, painting services - Ohio",https://app.apollo.io/#/organizations/54a1aa097468694f8f1ffd05?overrideScoreId=score,,410,repairreplace+71,http://www.linkedin.com/company/handyman-connection,https://facebook.com/HandymanConnectionCorporate/,https://twitter.com/handymancorp,,,
Five Star Painting®,http://www.fivestarpainting.com,,,Waco,Texas,,,,,,apollo,"painting company, painting services - Texas",https://app.apollo.io/#/organizations/615d3b80fb711400013e56d1?overrideScoreId=score,,400,cleanon time+88,http://www.linkedin.com/company/five-star-painting,https://facebook.com/FiveStarPaintingInc,https://twitter.com/5Star_Painting/,,,
Safety Facility Services,http://www.safetyfacilityservices.com,,,New York,New York,,,,,,apollo,"painting company, painting services - New York",https://app.apollo.io/#/organizations/5569b4bd73696425e2f07e00?overrideScoreId=score,,400,janitorial services+91,http://www.linkedin.com/company/safety-facility-services,https://www.facebook.com/safetyfacilitysvs,,,,
Spencer Industries Incorporated,http://www.spencerindustries.com,,,Dale,Indiana,,,,,,apollo,"painting company, painting services - Indiana",https://app.apollo.io/#/organizations/54a12ab469702d9ebc6e1802?overrideScoreId=score,,400,vacuum forming+62,http://www.linkedin.com/company/spencer-industries-incorporated,https://www.facebook.com/pages/Custom-Thermoforming-Spencer-Industries-Incorporated/72979979357,https://twitter.com/spencerind,,,
Vivax Pros,http://www.vivaxpros.com,,,Denver,Colorado,,,,,,apollo,"painting company, painting services - Colorado",https://app.apollo.io/#/organizations/5da448f510ef7e00014d4a1a?overrideScoreId=score,,350,painting company+33,http://www.linkedin.com/company/vivax-pro-painting,https://facebook.com/vivaxpros,https://twitter.com/Vivax_Pros,,,
Fresh Coat Painters,http://www.freshcoatpainters.com,,,Cincinnati,Ohio,,,,,,apollo,"painting company, painting services - Ohio",https://app.apollo.io/#/organizations/5f7619fc0a4884008dd1d059?overrideScoreId=score,,340,residential painting+53,http://www.linkedin.com/company/fresh-coat-painters,https://facebook.com/FreshCoatPainters1?v=wall,https://twitter.com/freshcoatpaint,,,
"Dean Baldwin Painting, LP.",http://www.deanbaldwinpainting.com,,,Bulverde,Texas,,,,,,apollo,"painting company, painting services - Texas",https://app.apollo.io/#/organizations/54a1396969702db45d423d00?overrideScoreId=score,,340,,http://www.linkedin.com/company/dean-baldwin-painting-lp,https://facebook.com/pages/Dean-Baldwin-Painting/150728468379156,https://twitter.com/dean_paint,,,
Authority Brands,http://www.authoritybrands.com,,,Columbia,Maryland,,,,,,apollo,"painting company, painting services - Maryland",https://app.apollo.io/#/organizations/55ec98e2f3e5bb13920039db?overrideScoreId=score,,330,marketing+123,http://www.linkedin.com/company/authority-brands,https://facebook.com/AuthorityBrands,https://twitter.com/AuthorityBrnds,,,
J & J Construction,http://www.jandjconst.net,,,Westminster,Maryland,,,,,,apollo,"painting company, painting services - Maryland",https://app.apollo.io/#/organizations/5d345b27f65125ec423670ab?overrideScoreId=score,,300,construction+59,http://www.linkedin.com/company/j-j-construction,https://www.facebook.com/JJ2000Inc,,,,
Chatham Steel Corporation,http://www.chathamsteel.com,,,Savannah,Georgia,,,,,,apollo,"painting company, painting services - Georgia",https://app.apollo.io/#/organizations/54a1275b69702d95488a7d00?overrideScoreId=score,,270,metal products+57,http://www.linkedin.com/company/chatham-steel-corporation,https://www.facebook.com/ChathamSteelCorporation,https://twitter.com/ChathamPride,,,
Student Painters,http://www.studentpainters.biz,,,Shelby charter Township,Michigan,,,,,,apollo,"painting company, painting services - Michigan",https://app.apollo.io/#/organizations/55f3e350f3e5bb1e750035f3?overrideScoreId=score,,230,exterior painting+39,http://www.linkedin.com/company/student-painters,https://facebook.com/pages/Student-Painters-Corporate/102830983103685,https://twitter.com/studentpainters,,,
Stucco Repair Phoenix,http://www.stuccorepairphoenix.com,,,Phoenix,Arizona,,,,,,apollo,"painting company, painting services - Arizona",https://app.apollo.io/#/organizations/645e10f1fa1d730001e4008b?overrideScoreId=score,,200,,http://www.linkedin.com/company/stucco-repair-phoenix,,,,,
Creek Valley Construction,http://www.creekvalleyconstruction.com,,,Franklin,Tennessee,,,,,,apollo,"painting company, painting services - Tennessee",https://app.apollo.io/#/organizations/637b79bbd30deb00b9d1d207?overrideScoreId=score,,200,carpentry+22,http://www.linkedin.com/company/creekvalleyconstruction,,,,,
BrandPoint Services,http://www.brandpointservices.com,,,Norristown,Pennsylvania,,,,,,apollo,"painting company, painting services - Pennsylvania",https://app.apollo.io/#/organizations/5e55a2bca400c60001fa6d0e?overrideScoreId=score,,200,facility maintenance+86,http://www.linkedin.com/company/brandpoint-services,https://facebook.com/brandpointservices,https://twitter.com/brandpointserv,,,
painting contractor,http://www.wellspaintservice.com,,,Kiowa,Kansas,,,,,,apollo,"painting company, painting services - Kansas",https://app.apollo.io/#/organizations/56d978fff3e5bb731d002ade?overrideScoreId=score,,200,painting contractor,http://www.linkedin.com/company/painting-contractor,,,,,
Merrill Steel,http://www.merrillsteel.com,,,Schofield,Wisconsin,,,,,,apollo,"painting company, painting services - Wisconsin",https://app.apollo.io/#/organizations/55921d93736964199b3e7900?overrideScoreId=score,,200,structural steel+159,http://www.linkedin.com/company/merrill-iron-&-steel-inc-,https://facebook.com/merrill.steel.fabrication,,,,
360° Painting,http://www.360painting.com,,,Charlottesville,Virginia,,,,,,apollo,"painting company, painting services - Virginia",https://app.apollo.io/#/organizations/54a12a4369702d9b8b690a02?overrideScoreId=score,,200,,http://www.linkedin.com/company/360-painting,https://facebook.com/360Painting,https://twitter.com/360_Painting,,,
Painter Bros,http://www.painterbros.com,,,American Fork,Utah,,,,,,apollo,"painting company, painting services - Utah",https://app.apollo.io/#/organizations/60f648f7c0fda10001b16b6f?overrideScoreId=score,,190,interior painting+49,http://www.linkedin.com/company/painter-bros-franchising,,,,,
First Service,,,,Dania Beach,Florida,,,,,,apollo,"painting company, painting services - Florida",https://app.apollo.io/#/organizations/5fb891f21e6ee9011e0779ce?overrideScoreId=score,,160,property management+59,http://www.linkedin.com/company/first-service,https://facebook.com/fsresidential/,,,,
Painting Contractor USA,http://www.paintingcontractorusa.com,,,Fort Wayne,Indiana,,,,,,apollo,"painting company, painting services - Indiana",https://app.apollo.io/#/organizations/54a1bb977468695475b1090c?overrideScoreId=score,,160,agricultural painting+58,http://www.linkedin.com/company/painting-contractor-usa,https://facebook.com/PaintingContractorUSA,https://twitter.com/PContractorUSA,,,
Chaparral Company,http://www.chaparralco.com,,,Waco,Texas,,,,,,apollo,"painting company, painting services - Texas",https://app.apollo.io/#/organizations/5f9966c75503ee008c51b0cf?overrideScoreId=score,,150,high-quality service+61,http://www.linkedin.com/company/chaparral-company,,https://twitter.com/chaparral_is_ps,,,
Pete King Construction,http://www.petekingaz.com,,,Phoenix,Arizona,,,,,,apollo,"painting company, painting services - Arizona",https://app.apollo.io/#/organizations/5d09707080f93e32feb7662e?overrideScoreId=score,,150,drywall+101,http://www.linkedin.com/company/pete-king-construction,https://www.facebook.com/petekingconstruction/,,,,
Maguire,http://www.maguirewater.com,,,Sioux Falls,South Dakota,,,,,,apollo,"painting company, painting services - South Dakota",https://app.apollo.io/#/organizations/64585912762c7200012ed2df?overrideScoreId=score,,140,water tower experts,http://www.linkedin.com/company/maguire-inc,,,,,
HandyPro,http://www.handypro.com,,,Farmington,Michigan,,,,,,apollo,"painting company, painting services - Michigan",https://app.apollo.io/#/organizations/6065d9a26d288200e2af8a36?overrideScoreId=score,,140,fully licensed+76,http://www.linkedin.com/company/handypro,https://www.facebook.com/HandyProFans,https://twitter.com/HandyPro,,,
Rent Ready,http://www.rentready.com,,,Charlotte,North Carolina,,,,,,apollo,"painting company, painting services - North Carolina",https://app.apollo.io/#/organizations/56d3f23bf3e5bb3a5b001fc9?overrideScoreId=score,,140,multi family housing+22,http://www.linkedin.com/company/rent-ready,https://www.facebook.com/RentReadyApartments/,,,,
Armstrong Construction,http://www.jarmstrongconstruction.com,,,Covina,California,,,,,,apollo,"painting company, painting services - California",https://app.apollo.io/#/organizations/54a138a569702d2851ff0000?overrideScoreId=score,,140,,http://www.linkedin.com/company/armstrong-construction,,,,,
States Manufacturing Corporation,http://www.statesmfg.com,,,Champlin,Minnesota,,,,,,apollo,"painting company, painting services - Minnesota",https://app.apollo.io/#/organizations/5e55a7460babda000111a504?overrideScoreId=score,,130,switchgear+41,http://www.linkedin.com/company/states-manufacturing,,,,,
HOMEstretch,http://www.home-stretch.com,,,Cincinnati,Ohio,,,,,,apollo,"painting company, painting services - Ohio",https://app.apollo.io/#/organizations/5da37e17aa2462000157de7c?overrideScoreId=score,,130,paintingcleaning+66,http://www.linkedin.com/company/homestretch-services,https://www.facebook.com/HOMEstretchServices,https://twitter.com/HomeStretch_,,,
Integra Automation,http://www.integraautomation.net,,,Carrollton,Texas,,,,,,apollo,"painting company, painting services - Texas",https://app.apollo.io/#/organizations/55923e13736964199b09ee00?overrideScoreId=score,,130,,http://www.linkedin.com/company/integra-automation,,,,,
B and B Maintenance,http://www.bandbmaint.com,,,Lake Zurich,Illinois,,,,,,apollo,"painting company, painting services - Illinois",https://app.apollo.io/#/organizations/5500b0867369642db3411000?overrideScoreId=score,,130,janitorial services+10,http://www.linkedin.com/company/b-and-b-maintenance,https://facebook.com/bbmaint537,https://twitter.com/bandbmaintenace,,,
PCM Services,http://www.pcmservices.com,,,Beltsville,Maryland,,,,,,apollo,"painting company, painting services - Maryland",https://app.apollo.io/#/organizations/54a12a8669702d9b8be42702?overrideScoreId=score,,130,asphaltconcrete+62,http://www.linkedin.com/company/pcm-services,https://facebook.com/ExceedingClientExpectations,https://twitter.com/PCMServices92,,,
MC Painting,http://www.mc-painting.com,,,Oceanside,California,,,,,,apollo,"painting company, painting services - California",https://app.apollo.io/#/organizations/54a11be469702d8aa1205d00?overrideScoreId=score,,130,painting+52,http://www.linkedin.com/company/mc-painting,,,,,
Stewart Richey Contracting Group,http://www.stewartrichey.com,,,Bowling Green,Kentucky,,,,,,apollo,"painting company, painting services - Kentucky",https://app.apollo.io/#/organizations/54a19b1e74686954753d2901?overrideScoreId=score,,120,concretepainting+64,http://www.linkedin.com/company/stewart-richey-construction-inc-,https://facebook.com/StewartRichey,https://twitter.com/StewartRichey,,,
Eakas Corporation,http://www.eakas.com,,,Peru,Illinois,,,,,,apollo,"painting company, painting services - Illinois",https://app.apollo.io/#/organizations/54a1210c69702d918ca68102?overrideScoreId=score,,120,,http://www.linkedin.com/company/eakas-corporation,,,,,
Long Painting Company,http://www.longpainting.com,,,Kent,Washington,,,,,,apollo,"painting company, painting services - Washington",https://app.apollo.io/#/organizations/54a1206969702d8aa13d4102?overrideScoreId=score,,120,shop coating+49,http://www.linkedin.com/company/long-painting-company,https://facebook.com/longpaintingcompany,https://twitter.com/LongPaintingCo,,,
A&K Painting Company,http://www.akpainting.com,,,Charlotte,North Carolina,,,,,,apollo,"painting company, painting services - North Carolina",https://app.apollo.io/#/organizations/54a11eb469702d77c29b9b01?overrideScoreId=score,,120,,http://www.linkedin.com/company/a&k-painting,https://facebook.com/pages/AK-Painting-Company/257140764912,https://twitter.com/AKPaint,,,
Fisher Tank Company,http://www.fishertank.com,,,Chester,Pennsylvania,,,,,,apollo,"painting company, painting services - Pennsylvania",https://app.apollo.io/#/organizations/54a1afab746869401293ff07?overrideScoreId=score,,110,api 650api 653+65,http://www.linkedin.com/company/fisher-tank-company,http://www.facebook.com/FisherTankCompany/,https://twitter.com/fishertankco/,,,
"Swanson & Youngdale, Inc.",http://www.swansonyoungdale.com,,,Swanson & Youngdale,Inc.,,,,,,apollo,"painting company, painting services - Inc.",https://app.apollo.io/#/organizations/54a19e137468694012a44002?overrideScoreId=score,,110,commercial painting+46,http://www.linkedin.com/company/swanson-&-youngdale-inc.,https://www.facebook.com/Swanson-Youngdale-Inc-249764911736118/,https://twitter.com/SY_SYINC,,,
"Graydaze Contracting, Inc.",http://www.graydaze.com,,,Graydaze Contracting,Inc.,,,,,,apollo,"painting company, painting services - Inc.",https://app.apollo.io/#/organizations/54a1297a69702db6481a9701?overrideScoreId=score,,110,painting+59,http://www.linkedin.com/company/graydaze,https://www.facebook.com/GraydazeContracting,,,,
Stancil Services,http://www.stancilservices.com,,,Concord,North Carolina,,,,,,apollo,"painting company, painting services - North Carolina",https://app.apollo.io/#/organizations/54a1281369702d8eeb913201?overrideScoreId=score,,110,inc 5000+50,http://www.linkedin.com/company/stancil-services,,,,,
Pro Painters,http://www.mypropainters.com,,,Houston,Texas,,,,,,apollo,"painting company, painting services - Texas",https://app.apollo.io/#/organizations/55ed8641f3e5bb227b0016f5?overrideScoreId=score,,96,interior painting+62,http://www.linkedin.com/company/pro-painters,https://www.facebook.com/mypropainters,,,,
"Construction Force Services, Inc.",http://www.constructionforce.com,,,Construction Force Services,Inc.,,,,,,apollo,"painting company, painting services - Inc.",https://app.apollo.io/#/organizations/54a1345469702d2db4e08100?overrideScoreId=score,,91,direct hire+66,http://www.linkedin.com/company/construction-force-services,https://www.facebook.com/ConstructionForceServices/,https://twitter.com/constructionfs,,,
Yingling Aviation,http://www.yingling.aero,,,Wichita,Kansas,,,,,,apollo,"painting company, painting services - Kansas",https://app.apollo.io/#/organizations/54a116f969702d3ec0033100?overrideScoreId=score,,90,interiors+69,http://www.linkedin.com/company/yingling-aviation,https://www.facebook.com/YinglingAviation/,https://twitter.com/YinglingKICT,,,
North State an MRO Holdings Company,,,,Winston-Salem,North Carolina,,,,,,apollo,"painting company, painting services - North Carolina",https://app.apollo.io/#/organizations/55693d147369642109191700?overrideScoreId=score,,89,aircraft certification+89,http://www.linkedin.com/company/north-state-aviation,,https://twitter.com/aeromansv,,,
Superior Contracting & Maintenance,http://www.superior-maintenance.com,,,Marietta,Georgia,,,,,,apollo,"painting company, painting services - Georgia",https://app.apollo.io/#/organizations/5da3c1da3e9e680001c76474?overrideScoreId=score,,88,plumbingelectrical+83,http://www.linkedin.com/company/superior-contracting-maintenance,,,,,
Matrix Construction Services,http://www.matrixsvc.com,,,El Paso,Texas,,,,,,apollo,"painting company, painting services - Texas",https://app.apollo.io/#/organizations/556d5d05736964126193f200?overrideScoreId=score,,86,,http://www.linkedin.com/company/matrix-construction-services,https://www.facebook.com/MatrixConstructionServicesMCS/,https://twitter.com/matrixsvctexas,,,
Precision Painting Plus,http://www.precisionpaintingplus.net,,,Westbury,New York,,,,,,apollo,"painting company, painting services - New York",https://app.apollo.io/#/organizations/559215e473696418f65a5c00?overrideScoreId=score,,85,painting interior+75,http://www.linkedin.com/company/precision-painting-plus,https://facebook.com/precisionpaintingplus/,https://twitter.com/precisionpp,,,
Nolan Painting,http://www.nolanpainting.com,,,Havertown,Pennsylvania,,,,,,apollo,"painting company, painting services - Pennsylvania",https://app.apollo.io/#/organizations/54a1b02574686958600c5508?overrideScoreId=score,,84,,http://www.linkedin.com/company/nolan-painting,https://www.facebook.com/NolanPaintingContractor,https://twitter.com/nolan_painting,,,
"Ascher Brothers Co., Inc.",http://www.ascherbrothers.com,,,Chicago,Illinois,,,,,,apollo,"painting company, painting services - Illinois",https://app.apollo.io/#/organizations/61ec33991e83ed0001ec33ef?overrideScoreId=score,,80,,http://www.linkedin.com/company/ascherbrothers,https://facebook.com/AscherBrothersCoInc,,,,
Remodeling.com by EverConnect,http://www.remodeling.com,,,New York,New York,,,,,,apollo,"painting company, painting services - New York",https://app.apollo.io/#/organizations/57c4adb4a6da986812c1ea31?overrideScoreId=score,,79,local lead generation+60,http://www.linkedin.com/company/leadicious-llc,https://facebook.com/comremodeling,https://twitter.com/comremodeling,,,
"Arch Painting, Inc.",http://www.archpainting.com,,,Arch Painting,Inc.,,,,,,apollo,"painting company, painting services - Inc.",https://app.apollo.io/#/accounts/68f0199cc13bac00210d6d46?overrideScoreId=score,,78,corporateretail+81,http://www.linkedin.com/company/arch-painting-inc-,https://facebook.com/archpainting,https://twitter.com/archpainting,,,
Commercial Painting Inc.,http://www.commercialpainting-inc.com,,,San Jose,California,,,,,,apollo,"painting company, painting services - California",https://app.apollo.io/#/organizations/631598ce2403c500a3c231bb?overrideScoreId=score,,78,exterior painting+43,http://www.linkedin.com/company/commercial-painting-inc,https://www.facebook.com/Commercial-Painting-113912531294661/,,,,
Atelier,http://www.atelierorth.de,,,,,,,,,,apollo,"painting company, painting services",https://app.apollo.io/#/organizations/54a1b91174686949e792420b?overrideScoreId=score,,78,retail art supplies+39,http://www.linkedin.com/company/atelier_7,,,,,
"Superior Transportation, Inc.",http://www.superiortransportation.us,,,Superior Transportation,Inc.,,,,,,apollo,"painting company, painting services - Inc.",https://app.apollo.io/#/organizations/5d0a650980f93e49fa59092f?overrideScoreId=score,,76,oversized+83,http://www.linkedin.com/company/superior-transportation-inc,https://www.facebook.com/Superior-Transportation-Inc-320268034684310/,https://twitter.com/SuperiorTransSC,,,
NY Party Works,http://www.nypartyworks.com,,,Deer Park,New York,,,,,,apollo,"painting company, painting services - New York",https://app.apollo.io/#/organizations/54a11ce169702da753b3ed00?overrideScoreId=score,,76,unique photo items+47,http://www.linkedin.com/company/ny-party-works,https://facebook.com/NYPartyWorks,https://twitter.com/NYPartyWorks,,,
homeyou,http://www.homeyou.com,,,Woburn,Massachusetts,,,,,,apollo,"painting company, painting services - Massachusetts",https://app.apollo.io/#/organizations/6789ce8af636fa0199a5a034?overrideScoreId=score,,75,homeyou,http://www.linkedin.com/company/homeyou,https://www.facebook.com/teamhomeyou,https://twitter.com/teamhomeyou,,,
"Triple H Enterprises, Inc.",http://www.triplehenterprises.net,,,Triple H Enterprises,Inc.,,,,,,apollo,"painting company, painting services - Inc.",https://app.apollo.io/#/organizations/5d09ed7fa3ae61e1337c4e59?overrideScoreId=score,,75,oilgas engineering+69,http://www.linkedin.com/company/triple-h-enterprises-inc,https://www.facebook.com/triplehenterpriseswv/,,,,
"Lakeside Project Solutions, LLC",http://www.lakesideps.com,,,Denver,North Carolina,,,,,,apollo,"painting company, painting services - North Carolina",https://app.apollo.io/#/organizations/54a1a1d67468695c82a25c03?overrideScoreId=score,,74,,http://www.linkedin.com/company/lakeside-project-solutions,,,,,
Johnson Contracting Company,http://www.jccinc.com,,,East Moline,Illinois,,,,,,apollo,"painting company, painting services - Illinois",https://app.apollo.io/#/organizations/54a1a0b674686945fa261b03?overrideScoreId=score,,74,plumbingheating+63,http://www.linkedin.com/company/johnson-contracting-co--inc,,,,,
International Decorators Inc.,http://www.4idi.com,,,Barrington,Illinois,,,,,,apollo,"painting company, painting services - Illinois",https://app.apollo.io/#/organizations/54a199577468695860099f00?overrideScoreId=score,,74,,http://www.linkedin.com/company/international-decorators-inc-,https://www.facebook.com/internationaldecorators/,,,,
Encore Automation,http://www.encoreautomation.com,,,Auburn Hills,Michigan,,,,,,apollo,"painting company, painting services - Michigan",https://app.apollo.io/#/organizations/54a128ab69702d9ebcaf1b01?overrideScoreId=score,,74,,http://www.linkedin.com/company/encore-automation,https://facebook.com/encore-automation-138778069810,,,,
"FCP Services, Inc - Serving Great Customers Nationwide Since 1990",http://www.fcpservices.com,,,Eagan,Minnesota,,,,,,apollo,"painting company, painting services - Minnesota",https://app.apollo.io/#/organizations/55920f557369641865b84500?overrideScoreId=score,,73,facilities management+77,http://www.linkedin.com/company/fcpservices-inc,https://www.facebook.com/fcpservicespaint,https://twitter.com/fcpservices,,,
Prestige Group,http://www.prestige-grp.com,,,Clinton,Michigan,,,,,,apollo,"painting company, painting services - Michigan",https://app.apollo.io/#/organizations/54a135c469702d48e24ec500?overrideScoreId=score,,73,staffing3+58,http://www.linkedin.com/company/prestige-grp1,https://www.facebook.com/eng.prestige.grp,https://twitter.com/prestigeeng,,,
JC Painting Co,http://www.jcpaintingusa.com,,,Austin,Texas,,,,,,apollo,"painting company, painting services - Texas",https://app.apollo.io/#/organizations/55f9bb3ef3e5bb7c48001dd3?overrideScoreId=score,,72,,http://www.linkedin.com/company/jc-painting-co,,,,,
A&R Construction,http://www.arconstructionrc.com,,,Ridgecrest,California,,,,,,apollo,"painting company, painting services - California",https://app.apollo.io/#/organizations/62eb3ab258e64e00018f6fb6?overrideScoreId=score,,70,project management+58,http://www.linkedin.com/company/arconstructionrc,,,,,
"Jamestown Painting, Inc",http://www.jamestownpainting.com,,,Jamestown Painting,Inc,,,,,,apollo,"painting company, painting services - Inc",https://app.apollo.io/#/organizations/5ed4b0ede82ab60001a50ed9?overrideScoreId=score,,70,painting+80,http://www.linkedin.com/company/jamestown-painting,https://facebook.com/jamestownpaintinginc,https://twitter.com/jamestownpaint,,,
VPI,http://www.vpi.net,,,Sacramento,California,,,,,,apollo,"painting company, painting services - California",https://app.apollo.io/#/organizations/5e297c6d9577ad00e05e9c9c?overrideScoreId=score,,70,project management+50,http://www.linkedin.com/company/vpipro,https://www.facebook.com/VPIpro/,,,,
"Brothers Redevelopment, Inc.",http://www.brothersredevelopment.org,,,Brothers Redevelopment,Inc.,,,,,,apollo,"painting company, painting services - Inc.",https://app.apollo.io/#/organizations/5ed1ea04277f5b0001584203?overrideScoreId=score,,68,,http://www.linkedin.com/company/brothers-redevelopment-inc-,https://www.facebook.com/BrothersRedevelopment,https://twitter.com/Bros_Redevelop,,,
American Exteriors,http://www.americanexteriors.com,,,Lorton,Virginia,,,,,,apollo,"painting company, painting services - Virginia",https://app.apollo.io/#/organizations/5592139d7369641865a05400?overrideScoreId=score,,68,,http://www.linkedin.com/company/american-exteriors,,,,,
Block Renovation,http://www.blockrenovation.com,,,New York,New York,,,,,,apollo,"painting company, painting services - New York",https://app.apollo.io/#/organizations/5cda1f1dd132650bbef38f0d?overrideScoreId=score,,67,,http://www.linkedin.com/company/blockrenovation,https://www.facebook.com/blockrenovation/,,,,
Painting Plus,http://www.paintingplus.com,,,Marietta,Georgia,,,,,,apollo,"painting company, painting services - Georgia",https://app.apollo.io/#/organizations/54a127d369702db878558b00?overrideScoreId=score,,66,siding contractor+59,http://www.linkedin.com/company/paintingplus,https://www.facebook.com/PaintingPlusGa/,,,,
